index	topic	tweets	date	username	likes	retweets	replies	hashtags	class
1558	Gerindra Caleg Eks-Koruptor	Blunder Besar! Serang Gerindra, Ternyata Jokowi Pernah Bilang Eks Napi Koruptor Punya Hak Caleg http://bit.ly/2AT0wsT	2019-01-17 18:32:50+00:00	FaktaSehatON	1	0	0		Other 1
1559	Gerindra Caleg Eks-Koruptor	Yang mengena davat tadi: 01 bertanya: komitmen Prabowo memberantas korupsi, sedangkan caleg Gerindra banyak mantan koruptor... 02 bertanya: tumpang tindih Hukum yang didalamnya terdapat orang partai... Kedua pertanyaan itu bagus!! @KPU_ID @prabowo @jokowi	2019-01-17 16:57:19+00:00	yantogoyo	1	0	0		Other 2
1560	Gerindra Caleg Eks-Koruptor	Disentil Jokowi: katanya lo mau berantas korupsi, tapi gerindra ngajuin 6 caleg koruptor (paling banyak) wkwkwk	2019-01-17 19:27:14+00:00	dhiofaiz	0	0	1		True News
1561	Gerindra Caleg Eks-Koruptor	Jokowi nanya ke Prabowo kenapa Gerindra mengusung caleg mantan koruptor ? Harusnya Prabowo nunjukin ini aja udah langsung Savage ! 	2019-01-17 16:12:34+00:00	Dedaabdul_	0	0	1		Other 2
1562	Gerindra Caleg Eks-Koruptor	Dan situ jug ayang tidak nangkap maksud saya. Poin nya adalah caleg 'mantan koruptor' sudah menjalani hukuman. Lah angka apa yang Jokowi tau, apakah tau jumlah kader koruptor partainya? Kalau tau ya kok gak ditangkap koruptor itu? Parah nih...	2019-01-17 16:12:31+00:00	La_mel_long	0	0	1		Other 1
1563	Gerindra Caleg Eks-Koruptor	Tpi pdip tidak mencalonkan caleg eks koruptor, sementra gerindra mencalonkan eks koruptor ... Paham ngga	2019-01-17 15:51:57+00:00	Babaskun_	0	0	1		True News
1564	Gerindra Caleg Eks-Koruptor	Jokowi tanya ada 6 caleg Gerindra mantan napi korupsi..... Lupa y Jok ? yang minta KPU utk membolehkan mantan koruptor nyaleg siapa? dan dalam 4 tahun ini , puluhan pejabat pemerintah terkena kasus Korupsi dari partai apa ? 	2019-01-17 23:46:49+00:00	Ihsan03787889	0	0	0		Other 2
1565	Gerindra Caleg Eks-Koruptor	Data ICW partai Gerindra adalah partai yang paling banyak caleg mantan koruptor, sehingga dapat disimpulkan beban masa lalu prabowo lebih berat bro #JokowiAminMenangDebat	2019-01-17 23:32:58+00:00	kang_asep	0	0	0	#JokowiAminMenangDebat	True News
1566	Gerindra Caleg Eks-Koruptor	Yg menegaskan itu MK, dan aturannya yg bikin bukan Jokowi, UU Pemilu yg bikin DPR, termasuk Fraksimu. Masalahnya, apakah Jokowi ada mencalonkan Caleg Koruptor? Klo Gerindra mah ada....	2019-01-17 23:25:56+00:00	gorila_bengong1	0	0	0		Other 2
1567	Gerindra Caleg Eks-Koruptor	Biasakan Iqra min. Itu Pak @jokowi bilang hrsnya dikasih tanda mantan koruptor. Ya emang hak tapi PDIP dan bbrp partai lain ada caleg yg ketauan mantan koruptor lgs dicoret.	2019-01-17 23:24:31+00:00	_24081984_	0	0	0		Other 1
1568	Gerindra Caleg Eks-Koruptor	Oh...ternyata ada 5 Partai Koalisi Jokowi yang dukung caleg ex koruptor....kalau sekedar berkoalisi ngga masalah ya...	2019-01-17 23:17:47+00:00	anakbandel9	0	0	0		Other 1
1569	Gerindra Caleg Eks-Koruptor	Zon Cs sibuk cari narasi2 baru setelah @prabowo kembali lakukan kesalahan dalam debat. Kata Prabowo: 1 Jateng lebih luas dr Malaysia, padahal Salah. 2. Prabowo bilang gak tau ada caleg gerindra ex napi koruptor. Padahal ada 6 org, dan salahsatunya M. Taufik, ketua DPD DKi #pikir	2019-01-17 22:37:10+00:00	waisdong_ah	0	0	0	#pikir	Other 2
1570	Gerindra Caleg Eks-Koruptor	Kesimpulan debat capres lewat timeline : korupsi nggak seberapa, jawa tengah lebih gede dari malaysia, pak ma'ruf pasif, gerindra yang paling banyak mencalonkan mantan koruptor, pemerintah jokowi yang memperbolehkan mantan napi jadi caleg	2019-01-17 22:06:33+00:00	teddy_tk10	0	0	0		True News
1571	Gerindra Caleg Eks-Koruptor	@fadlizon, @jokowi BLUNDER krn bilang @prabowo ttd utk caleg @Gerindra mantan napi koruptor yg di dlm daftar ICW. Padahal 6 caleg Gerindra tsb semuanya adalah caleg dprd kab/kota caleg utk dprd kab/kota dan provinsi, ga perlu ttd ketum prabowo. Jadi, prab	2019-01-17 21:54:25+00:00	adninarmas29	0	0	0		Other 2
1572	Gerindra Caleg Eks-Koruptor	Jokowi Tanya Mantan Napi Koruptor Jadi Caleg Gerindra, Prabowo: Mungkin Korupsinya Tidak Seberapa http://dlvr.it/Qww569	2019-01-17 21:40:09+00:00	tamhaRHidayanto	0	0	0		Other 2
1573	Gerindra Caleg Eks-Koruptor	Jokowi yg tegaskan mantan koruptor boleh nyaleg, partai yg caleg nya mantan koruptor yaitu gokar.. Koruptor paling banyak (bukan mantan) sampai saat ini berasal dari PDIP.. Gimana bong?	2019-01-17 20:50:04+00:00	anonymuse21	0	0	0		False News
1574	Gerindra Caleg Eks-Koruptor	Berita Hari Ini Kerinci Time - Jokowi Serang Prabowo Soal 6 Caleg Gerindra Mantan Napi Koruptor https://kerincitime.co.id/jokowi-serang-prabowo-soal-6-caleg-gerindra-mantan-napi-koruptor.html	2019-01-17 20:49:09+00:00	kerincitime	0	0	0		Other 2
1575	Gerindra Caleg Eks-Koruptor	Jokowi Ungkap Banyak Caleg Gerindra Mantan Koruptor, Prabowo Gregetan sampai Joget-joget -- http://www.indragirione.com/2019/01/jokowi-ungkap-banyak-caleg-gerindra.html	2019-01-17 20:30:41+00:00	indragirione	0	0	0		Other 2
1576	Gerindra Caleg Eks-Koruptor	Jokowi Singgung Caleg Gerindra Eks Koruptor, Prabowo: Saya Belum Dapat Laporan 	2019-01-17 20:21:31+00:00	Fadjar_Setyanto	0	0	0		Other 2
1577	Gerindra Caleg Eks-Koruptor	Bukanya disitu jelas seorg presiden ngmg smua org pun berhak boleh jadi caleg (kcuali napi yg lg dipenjara) Artinya peraturannya boleh tapi tidak dianjurkan Jokowi nanya, knapa gerindra stujuin masukin 6 eks napi koruptor jd caleg? Maaf hanya meluruskan etisnya	2019-01-17 20:12:56+00:00	jeonrapjungkook	0	0	0		Other 2
1578	Gerindra Caleg Eks-Koruptor	Bego boleh..tapi jangan jadi dungu Berhak nyaleg tp bukan disetujui jadi caleg.. Masa memaknai kata2 sederhana aja gak mampu..pak Jokowi pintar...menjalankan HAM sekaligus menegakan hukum anti korupsi dg tidak menjadikan ex koruptor jd calegnya.. #2019JokowiPresidenRI @ASapardan	2019-01-17 20:04:06+00:00	Hengkysutjipto	0	0	0	#2019JokowiPresidenRI	True News
1579	Gerindra Caleg Eks-Koruptor	(Okezone | Jokowi Singgung Caleg Gerindra Eks Koruptor di Debat, BPN Prabowo: Kenapa ...) https://www.pemilu.org/berita/okezone/okezone-jokowi-singgung-caleg-gerindra-eks-koruptor-di-debat-bpn-prabowo-kenapa-serang-partai-okezone-news/ #pemilu #pemilu2019	2019-01-17 19:45:41+00:00	pemilu_org	0	0	0	#pemilu #pemilu2019	Other 2
1580	Gerindra Caleg Eks-Koruptor	(Berita | Jokowi Sebut Caleg Eks Koruptor Terbanyak di Gerindra, Bagaimana Data ICW?) https://www.pemilu.org/berita/berita-jokowi-sebut-caleg-eks-koruptor-terbanyak-di-gerindra-bagaimana-data-icw/ #pemilu #pemilu2019	2019-01-17 19:38:25+00:00	pemilu_org	0	0	0	#pemilu #pemilu2019	True News
1581	Gerindra Caleg Eks-Koruptor	Fact Check: Jokowi Sebut Caleg Eks Koruptor Terbanyak di Gerindra, Benarkah? http://dlvr.it/Qwvdqm	2019-01-17 19:23:06+00:00	RadarIndramayu_	0	0	0		True News
1582	Gerindra Caleg Eks-Koruptor	Blunder Besar! Serang Gerindra, Ternyata Jokowi Pernah Bilang Eks Napi Koruptor Punya Hak Caleg http://bit.ly/2MkU3M4	2019-01-17 18:54:09+00:00	FaktaSehatON	0	0	0		Other 1
1583	Gerindra Caleg Eks-Koruptor	Anda yg ga nyimak atau anda yg ga paham? Pak @jokowi nanya bgt krn menanggapi pernyataan @prabowo soal korupsi yg sdh stadium 4. Lah sdh tau stadium 4 tp @Gerindra paling banyak ngajukan caleg mantan koruptor. Mmg ga salah. Krena aturan mmbolehkan. Sampe sini paham kan?	2019-01-17 18:23:55+00:00	waitkendel	0	0	0		True News
1584	Gerindra Caleg Eks-Koruptor	Secara hukum tidak ada larangan mantan napi koruptor jadi caleg, dan itu dasar pak Jokowi berbicara. Bukan karena pak Jokowi berkata demikian,tapi karena hukum memperbolehkan. TAPI sebelum hukum ada ETIKA, mantan maling uang rakyat, mau dijadiin wakil rakyat lagi.TAK ETIS.	2019-01-17 18:09:53+00:00	EDH012	0	0	0		Other 2
1585	Gerindra Caleg Eks-Koruptor	Usung Caleg Eks Koruptor, Jokowi Sindir Gerindra https://www.infopena.com/blog/usung-caleg-eks-koruptor-jokowi-sindir-gerindra/	2019-01-17 18:01:44+00:00	infopenanews	0	0	0		True News
1586	Gerindra Caleg Eks-Koruptor	I liked a @YouTube video http://youtu.be/83HLiKVaJFE?a Ditanya Jokowi Soal 6 MANTAN KORUPTOR jadi Caleg dr Gerindra, Jawaban Prabowo Malah	2019-01-17 17:58:31+00:00	teguhph1978	0	0	0		False News
1587	Gerindra Caleg Eks-Koruptor	KETIPU KADER ATAU KETIPU ICW? Apakah karena ICW tidak melapor pada Prabowo maka terdapat 6 Caleg Gerindra adalah mantan Napi Koruptor yg disetujui Prabowo? Nah jika ya, kan sekarang udah tau nih. apa keputusan bapak atas info dari pak jokowi ini? 😂😄🤣	2019-01-17 17:48:37+00:00	fadilnandila	0	0	0		Other 2
1588	Gerindra Caleg Eks-Koruptor	4. Pertanyaan yg dilontarkan oleh Pak @jokowi soal Partai Gerindra yg dipimpin oleh Pak Prabowo mengusung para bekas koruptor sebagi Caleg tidak bisa dijawab oleh Pak Prabowo	2019-01-17 17:45:17+00:00	mulyadin7	0	0	0		Other 2
1589	Gerindra Caleg Eks-Koruptor	Kubu Petahana playing offensif. Bahas kasus Ratna sarumpaet, nuduh partai @Gerindra Soal Caleg koruptor bahkan di closing statement nyebut kalau jokowi itu tak ada dendam masa lalu.Ini debat atau bahas hoaks. Seharusnya program yang di jual bukan hoaks. #DebatPilpres2019	2019-01-17 17:03:04+00:00	Billy_roberth	0	0	0	#DebatPilpres2019	True News
1590	Gerindra Caleg Eks-Koruptor	Jokowi Sebut Gerindra Partai Terbanyak Caleg Eks Koruptor, Faktanya? https://kabaracehnews.com/nasional/jokowi-sebut-gerindra-partai-terbanyak-caleg-eks-koruptor-faktanya	2019-01-17 16:58:12+00:00	mercinews	0	0	0		True News
1591	Gerindra Caleg Eks-Koruptor	@Golkar5 dan @Partai_Hanura13 perlu menanggapi pernyataan soal yg disiapkan @jokowi kepada @prabowo terkait caleg mantan koruptor. Karena bagi ICW, partai terbanyak caleg mantan koruptor adalah GOLKAR. Kemudian HANURA yg sama dengan GERINDRA. 	2019-01-17 16:54:44+00:00	adninarmas29	0	0	0		Other 2
1592	Gerindra Caleg Eks-Koruptor	Jokowi Sebut Gerindra Majukan Caleg Eks Koruptor, Fakta ICW? 	2019-01-17 16:52:43+00:00	20detik	0	0	0		True News
1593	Gerindra Caleg Eks-Koruptor	Jokowi juga bohong bilang caleg mantan napi koruptor terbanyak dari Gerindra	2019-01-17 16:43:36+00:00	RakyatKW2	0	0	0		True News
1594	Gerindra Caleg Eks-Koruptor	@jokowi Pra Legislatif/Caleg belum terjadi korupsi tentunya tidak ada kelalaian Pak @prabowo beda kan ya.. Apple to Apple dgn Partai Rezim, saat ini Juaranya korupsi loh. Jangan Potong dulu.! Pasca legislatif Partai siapa yg lebih banyak Koruptor didalam 	2019-01-17 16:38:31+00:00	Dae_1r0ne	0	0	0		False News
1595	Gerindra Caleg Eks-Koruptor	Mungkin Pak @jokowi lupa bhw dia pernah ngomong mantan koruptor boleh jadi caleg. Lha, ini dia sebut saat debat dan ditanyakan ke Pak @prabowo TKN 02 gimana sih. @Gerindra @sandiuno @erickthohir Jokowi Tegaskan Mantan Napi Koruptor Punya Hak jadi Caleg http://kom.ps/AFy3mk	2019-01-17 16:37:46+00:00	AlipWre	0	0	0		Other 2
1596	Gerindra Caleg Eks-Koruptor	Debat !!! Prabowo tidak persoalkan mantan koruptor maju di Pileg, Jokowi ungkap data enam Caleg Gerindra http://benderranews.com/2019/01/17/debat-prabowo-tidak-persoalkan-mantan-koruptor-maju-di-pileg-jokowi-ungkap-data-enam-caleg-gerindra/	2019-01-17 16:32:40+00:00	selvijn_ellias	0	0	0		True News
1597	Gerindra Caleg Eks-Koruptor	Debat !!! Prabowo tidak persoalkan mantan koruptor maju di Pileg, Jokowi ungkap data enam Caleg Gerindra... 	2019-01-17 16:32:04+00:00	BenderraNews	0	0	0		True News
1598	Gerindra Caleg Eks-Koruptor	Jokowi Sebut Caleg Eks Koruptor Terbanyak di Gerindra, Bagaimana Data ICW? http://cari.news/CFCn https://cari.news/CFCn	2019-01-17 16:32:02+00:00	cari_news	0	0	0		True News
1599	Gerindra Caleg Eks-Koruptor	Merujuk data ICW, Jokowi menyebut Gerindra punya caleg eks koruptor terbanyak. Benarkah? #DebatPilpres2019 http://news.detik.com/read/2019/01/17/223608/4389697/10/jokowi-sebut-caleg-eks-koruptor-terbanyak-di-gerindra-bagaimana-data-icw	2019-01-17 16:24:16+00:00	GibranAbimanyu3	0	0	0	#DebatPilpres2019	Other 2
1600	Gerindra Caleg Eks-Koruptor	Son lu baca son baca.. Jokowi Tegaskan Mantan Napi Koruptor Punya Hak Jadi Caleg https://nasional.kompas.com/read/2018/05/29/18143281/jokowi-tegaskan-mantan-napi-koruptor-punya-hak-jadi-caleg Beliau yang menegaskan, beliau juga yang mempertanyakan. Cukup. Pendapat kami sama dengan bapak Prabowo. #PrabowoIndonesiaMenang	2019-01-17 16:11:05+00:00	navieonline	0	0	0	#PrabowoIndonesiaMenang	True News
1601	Gerindra Caleg Eks-Koruptor	Ngaku partai anti korupsi kok mengijinkan mantan napi koruptor jadi Caleg yg paling banyak?? Plin plan????	2019-01-17 16:07:59+00:00	74Surono	0	0	0		True News
1602	Gerindra Caleg Eks-Koruptor	Jokowi Sebut Caleg Eks Koruptor Terbanyak di Gerindra, Bagaimana Data ICW?: Merujuk data… https://goo.gl/fb/gXAG9F	2019-01-17 16:02:53+00:00	RatnoWistu	0	0	0		True News
1603	Gerindra Caleg Eks-Koruptor	VIDEO: Caleg Gerindra Disebut Mantan Koruptor, Ini Jawaban Prabowo: Jokowi mempertanyakan… https://goo.gl/fb/pfLcq1	2019-01-17 16:01:05+00:00	n1fa	0	0	0		Other 2
1604	Gerindra Caleg Eks-Koruptor	kalo PDIP ?? RT @VIVAcoid: Jokowi Sebut Gerindra Partai Terbanyak Caleg Eks Koruptor, Faktanya? http://dlvr.it/QwtqpB #Pemilu2019	2019-01-17 15:53:12+00:00	adity_sukma	0	0	0	#Pemilu2019	True News
1605	Gerindra Caleg Eks-Koruptor	@null Jokowi Sebut Gerindra Partai Terbanyak Caleg Eks Koruptor, Faktanya? Prabowo dit 	2019-01-17 15:52:38+00:00	iqbaldhiafakri	0	0	0		True News
1606	Gerindra Caleg Eks-Koruptor	@null Jokowi Sebut Gerindra Partai Terbanyak Caleg Eks Koruptor, Faktanya? Prabowo dit https://www.viva.co.id/pemilu/berita-pemilu/1112856-jokowi-sebut-gerindra-partai-terbanyak-caleg-eks-koruptor-faktanya	2019-01-17 15:52:37+00:00	CBBBL	0	0	0		True News
1607	Gerindra Caleg Eks-Koruptor	@null Jokowi Sebut Caleg Eks Koruptor Terbanyak di Gerindra, Bagaimana Data ICW? Meru https://m.detik.com/read/2019/01/17/223608/4389697/10/jokowi-sebut-caleg-eks-koruptor-terbanyak-di-gerindra-bagaimana-data-icw	2019-01-17 15:50:12+00:00	galxxs	0	0	0		True News
1608	Gerindra Caleg Eks-Koruptor	@prabowo keteter ketika jokowi mempersoalkan caleg eks koruptor gerindra. Sharusnya @prabowo cukup katakan krn KPU gk mlarang n ia hargai HAM. Lalu serang balik dg data banyaknya kasus korupsi di era Jokowi, trmasuk soal perizinan meikarta n reklamasi yg 	2019-01-17 15:42:58+00:00	Rohman20467	0	0	0		True News
1609	Gigi Prabowo Sandi	SBY Siap Kampanyekan Prabowo-Sandi, PKS: Kita Pasang ‘Gigi Empat‘ di Bulan Maret http://dlvr.it/QrYwsN	2018-11-19 05:06:04+00:00	netralnews	0	0	1		Other 1
1610	Gigi Prabowo Sandi	Kepoin Band Gigi For Prabowo – Sandi (HOAX) https://kepotoday.com/2018/11/18/kepoin-band-gigi-for-prabowo-sandi-hoax/	2018-11-18 08:12:50+00:00	beritaA1	0	0	1		True News
1611	Gigi Prabowo Sandi	I just saw Hoaks! Info Viral Band Gigi Untuk Prabowo Sandi, Ini Faktanya - Click to see also ☛ https://www.piah.com/hoaks-info-viral-band-gigi-untuk-prabowo-sandi-ini-faktanya/	2018-11-18 07:18:47+00:00	piahdotcom	0	0	0		True News
1612	Gigi Prabowo Sandi	"Sdh hukum alam hanya yg punya gigi yg bisa merasakan sakit gigi , demikian juga presiden jokowi dia pernah merasakan spt yg dirasakan rakyatnya mknya dia tahu berbuat yg terbaik utk rakyatnya.kl prabowo &amp; sandi mereka hidup dlm kelimpahan mknya dia tdk tahu menghormati org susah."	2018-11-16 07:10:12+00:00	Pangihu62426769	0	0	0		Other 1
1613	Grace Natalie Ajak Makan Babi	yg di ajak makan babi oleh @grace_nat @psi_id @cakimiNOW @saidaqil @KHMarufAmin_ @mohmahfudmd @na_dirs @sahaL_AS @ulil @yusuf_dumdum @Yusuf_Mansur @savicali @GunRomli @AntoniRaja @TsamaraDKI @imam_nahrawi https://twitter.com/_Cahayawaktu/status/1118155664621047808?s=19	2019-04-16 15:44:14+00:00	Mat_Ali_	1	1	0		False News
1614	Grace Natalie Ajak Makan Babi	Benar2 menyesatkan rakyat nih PSI, masak abis Pilpres mau mengajak pesta makan babi dlm videonya ! Laknat kau Grace dan PSInya	2019-04-16 23:52:11+00:00	BallocxCandipur	1	0	1		False News
1615	Grace Natalie Ajak Makan Babi	Yang aku dengar makan babi sama2, ya iyalah karena keseringan jadi biasa	2019-04-16 16:10:50+00:00	HusinJakfar	1	0	1		False News
1616	Grace Natalie Ajak Makan Babi	Dgn sadarnya mengajak makan babi bersama sama, sekelas grace pasti sdh tahu bahwaa babi haram untuk umat islam, jadah !!	2019-04-16 23:07:11+00:00	porosot_leos	1	0	0		False News
1617	Grace Natalie Ajak Makan Babi	Emang knp kalo makan babi, lagian makan babi bagi sigrace kan gak dilarang.., kok pd ngelak.. anehh	2019-04-16 16:41:53+00:00	AbdillahEd	1	0	0		True News
1618	Grace Natalie Ajak Makan Babi	Bangke si grace..... Anda mau makan babi terserah tetapi jangan dimunculkan ke media kami hormatin anda tetapi sebagai elit politik itu sangat tak baik Itu rana private etika anda sunggu sangat rendah	2019-04-16 16:25:43+00:00	arief_sakaey	1	0	0		False News
1619	Grace Natalie Ajak Makan Babi	"Sudah tersebar di WAG, dan ditambah caption ""MAKAN BABI"""	2019-04-16 15:59:02+00:00	idettia	1	0	0		False News
1620	Grace Natalie Ajak Makan Babi	"Paling yg bilang makan ""babi"" kaum monaslimin , fanatik tapi gak berilmu 😂 #01TheChampion #01TheChampion #01TheChampion #01TheChampion #01TheChampion"	2019-04-16 15:57:43+00:00	AgsKurniawan	1	0	0	#01TheChampion #01TheChampion #01TheChampion #01TheChampion #01TheChampion	True News
1621	Grace Natalie Ajak Makan Babi	Lu aja grace makan noh babi hutan secacing2 pitanya telan idup2😄😄	2019-04-16 15:47:51+00:00	Qshareina	1	0	0		False News
1622	Grace Natalie Ajak Makan Babi	[SALAH] Video Grace Natalie Ajak Warga Makan Babi Sama-sama . @TurnBackHoax	2019-04-16 22:36:07+00:00	wawanseptian01	0	0	1		True News
1623	Grace Natalie Ajak Makan Babi	Lho aja yg makan babi sana, maaf kami tidak	2019-04-16 19:34:22+00:00	Tiga_SSS	0	0	1		True News
1624	Grace Natalie Ajak Makan Babi	oo situ keseringan makan babi jadi dengernya biasaaaaa	2019-04-16 18:54:33+00:00	GoldenBoyRB	0	0	1		False News
1625	Grace Natalie Ajak Makan Babi	@null Ketum PSI Tepis Hoax Ajak Warga Makan Babi Usai Pemilu Ketum PSI Grace Natalie https://news.detik.com/read/2019/04/17/013844/4513477/10/ketum-psi-tepis-hoax-ajak-warga-makan-babi-usai-pemilu	2019-04-16 18:51:21+00:00	HiGueAmber	0	0	1		True News
1626	Grace Natalie Ajak Makan Babi	Sy dengar berulang2.. Kata2nya memang makan babi.. Bukan bakmi	2019-04-16 17:49:06+00:00	pluviophile1978	0	0	1		True News
1627	Grace Natalie Ajak Makan Babi	Sy tdnya mau pilih PSI, tp video @grace_nat yg ngajak makan babi mbuat sy menurunkannya. Bukan soal babinya, tp sy liat grace tdk peka thd isu sensitif yg mdh mjd liar. Dan ini merugikan Jokowi	2019-04-16 17:47:56+00:00	pluviophile1978	0	0	1		True News
1628	Grace Natalie Ajak Makan Babi	Hoax sampah itu sis. Bakmi babi. Yg ga makan babi ya ga usah tanggepin. Gitu aja repot bener ya ga sih 🤷‍♂️	2019-04-16 17:05:33+00:00	leehandoko	0	0	1		True News
1629	Grace Natalie Ajak Makan Babi	Gak papa makan babi......enak tauu..... #01TheChampion	2019-04-16 16:44:05+00:00	Krist888	0	0	1	#01TheChampion	True News
1630	Grace Natalie Ajak Makan Babi	Biasa makan babi yaa bgtu	2019-04-16 15:59:01+00:00	SanjayaDent	0	0	1		False News
1631	Grace Natalie Ajak Makan Babi	Ada yg makin STRES ni , GRACE NATALIE ngajak Makan Babi setelah mencoblos , apa pendapatmu ? !!! GRACE NATALIE AJAK LAKUKAN INI SETELAH PEMILIHAN, SUNGGUH... https://youtu.be/LPoxWicJKOo via @YouTube	2019-04-16 15:49:34+00:00	rajabakincak	0	0	1		False News
1632	Grace Natalie Ajak Makan Babi	Makan babi ? Ogah...	2019-04-16 15:46:14+00:00	Ade50881914	0	0	1		False News
1633	Grace Natalie Ajak Makan Babi	makan tuh babi biar seneng idup lo grace,ajak semua kadermu tuk makan bersama.#GerakanSubuhAkbarIndonesia	2019-04-16 15:44:47+00:00	ABDRohm95285924	0	0	1	#GerakanSubuhAkbarIndonesia	False News
1634	Grace Natalie Ajak Makan Babi	Cie yg mau makan BABI sama-sama	2019-04-16 23:54:26+00:00	fikrimisbah1	0	0	0		False News
1635	Grace Natalie Ajak Makan Babi	nah lu gak makan babi kok malah repot...??	2019-04-16 23:52:08+00:00	riEnRieN52	0	0	0		False News
1636	Grace Natalie Ajak Makan Babi	Makan babi....hahahaaa	2019-04-16 23:40:25+00:00	KavezuAzila	0	0	0		True News
1637	Grace Natalie Ajak Makan Babi	Pendukung Jokowi .. Grace Natalia dari PSI anti Perda Syariah dan pendukung LGBT ... Ngajak kita makan babi .... https://www.facebook.com/100004420654230/posts/1269547976535879/	2019-04-16 23:33:49+00:00	diditpermadi65	0	0	0		False News
1638	Grace Natalie Ajak Makan Babi	Sayur kol sayur koooool sayur koooool makan daging babi dengan Grace Natalie https://www.facebook.com/100002266663627/posts/2119111278174407/	2019-04-16 23:29:05+00:00	WigaAtr	0	0	0		False News
1639	Grace Natalie Ajak Makan Babi	Untuk umat Islam yg besok milih Jokowi di ajak makan B2 ( Babi ) sama Grace Natalie Di Jembatan lima🤣🤭 Jangan lupa kamu hadir ya.. 	2019-04-16 23:23:43+00:00	gw_radikal	0	0	0		False News
1640	Grace Natalie Ajak Makan Babi	yg di ajak makan babi oleh @grace_nat @psi_id @cakimiNOW @saidaqil @KHMarufAmin_ @mohmahfudmd @na_dirs @sahaL_AS @ulil @yusuf_dumdum @Yusuf_Mansur @savicali @GunRomli @AntoniRaja @TsamaraDKI @imam_nahrawi	2019-04-16 23:09:28+00:00	Mat_Ali_	0	0	0		False News
1641	Grace Natalie Ajak Makan Babi	"Viral Video Grace Natalie Ajak Makan Babi Usai Nyoblos, Ini Faktanya https://amp.suara.com/news/2019/04/17/060113/viral-video-grace-natalie-ajak-makan-babi-usai-nyoblos-ini-faktanya?utm_source=twitter.dlvrit&amp;utm_medium=twitter&amp;utm_campaign=suaradotcom"	2019-04-16 23:05:07+00:00	suaradotcom	0	0	0		True News
1642	Grace Natalie Ajak Makan Babi	Grace nantali..Jika Jokowi menang..mereka akan PESTA MAKAN BABI https://www.facebook.com/100000983149087/posts/2229221773787239/	2019-04-16 22:47:51+00:00	Iwankbradda	0	0	0		False News
1643	Grace Natalie Ajak Makan Babi	Yang makan babi aja bilang gak pa2. Elo aja yang baper man!!!	2019-04-16 22:32:52+00:00	ronin_minang	0	0	0		False News
1644	Grace Natalie Ajak Makan Babi	Makan babi... Makan babi... Makan babi.... Haraaaaaaammmmmm	2019-04-16 20:51:26+00:00	Praja_rajomudo	0	0	0		True News
1645	Grace Natalie Ajak Makan Babi	Makan bakmi sama2.. ayo pilih mau yg mana.. Kok ngak nyambung.. Dengernya juga babi..	2019-04-16 20:13:11+00:00	arisgunawan6	0	0	0		True News
1646	Grace Natalie Ajak Makan Babi	Korekk tu telinga.... Makan BABI ituu	2019-04-16 19:38:37+00:00	Rico1681	0	0	0		True News
1647	Grace Natalie Ajak Makan Babi	"@grace_nat jgn lupa makan babi ajak namboro. Biar di masak nya pake sayur kol ya. @Medan, Indonesia https://www.instagram.com/p/BwVBFPEHXDq/?utm_source=ig_twitter_share&amp;igshid=1qbpha81yg3q1"	2019-04-16 19:37:56+00:00	fransahmad6	0	0	0		False News
